LOCATION,SITE_NAME,SHORT_NAME,LATITUDE,LONGITUDE,CH4MAX1H,CH4DLYAV,COMAX8N,COMXN8N,COMAX8O,COMAX1HR,CODLYAVG,H2SDLYAV,NMHCMX1H,NMHCDAVG,NO2MAX1H,NO2DLYAV,NOMAX1HR,NODLYAV,NOXMAX1H,NOXDLYAV,OZMAX1HR,OZHMX1HR,OZMAX8O,OZH1MX8O,OZDLYAV,OZMX8ST,OZHMX8ST,SO2MAX1H,SO2MX24N,SO2MX24O,SO2DLYAV,SULFURMX,THCMAX1H,THCDLYAV,TRSMAX1H,DAYOFWK
2806,Hayward-La Mesa,Hayward,37.6541,-122.0305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03909332,10.80805657,0.032238311,9.81310649,0.024631196,0.032698173,9.814114682,NA,NA,NA,NA,NA,NA,NA,NA,4.000755287
2810,Concord-Treat Blvd,Concord-Tret,37.8869,-121.9736,NA,NA,2.15545283,2.17165283,2.266233962,3.471698113,1.507267925,NA,NA,NA,0.056078431,0.032020465,NA,NA,NA,NA,0.0175,8.75,0.00875,7.5,0.005433333,0.009,7.5,0.008042813,0.001949819,0.002603976,0.001784251,NA,NA,NA,NA,4.009174312
2818,Broderick-3rd Street,Broderic-3rd,38.5911,-121.5161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.043263839,11.4751977,0.03292491,9.840433213,0.018016322,0.033405054,9.838267148,NA,NA,NA,NA,NA,NA,NA,NA,4.017229002
2821,El Rio-Rio Mesa School,El_Rio-Sch,34.2541,-119.1433,2.300236035,1.914752431,0.709661319,0.716034237,0.719971836,1.007843137,0.434409982,NA,NA,NA,0.031602024,0.01668411,0.023042017,0.004803577,0.048736523,0.021508696,0.059796155,11.53972666,0.049432645,9.492928356,0.031641511,0.049893578,9.491305356,0.005905512,0.000878899,0.001198425,0.000792598,NA,2.613847364,2.081967522,NA,4.005270394
2827,Burney-1.5 miles N-Black Ranch,Burney-1.5_N,40.9052,-120.3477,NA,NA,0.188097701,0.180913793,0.206178161,0.445402299,0.082683908,NA,NA,NA,0.005735294,0.00104197,0.011470588,0.003417576,0.015,0.004457273,0.040568182,11.11363636,0.036125,10.04545455,0.023419876,0.036482955,10.0625,NA,NA,NA,NA,NA,NA,NA,NA,4.005730659
2829,Redding-Health Dept Roof,Redding-HDrf,40.5514,-122.3808,NA,NA,0.567776199,0.574808171,0.588838652,1.064716312,0.343210993,NA,NA,NA,0.027964206,0.011951755,0.028154696,0.006154903,0.052427617,0.018334323,0.049741984,13.16955866,0.043012992,10.18621728,0.028879063,0.043505743,10.18320467,NA,NA,NA,NA,NA,NA,NA,NA,4.002028398
2830,Phelan-Beekley Road and Phelan Road,Phelan,34.425,-117.5897,NA,NA,0.686302524,0.68275802,0.689251256,0.894840871,0.479803015,NA,NA,NA,0.018287372,0.00894,0.004663235,0.001657504,0.020794088,0.01038848,0.068958649,12.65204236,0.060222908,9.99936996,0.049636479,0.060695943,10.0015121,0.002653758,0.001260655,0.001451042,0.001249128,NA,NA,NA,NA,4.002006018
2831,Concord-2975 Treat Blvd,Concord-2975,37.9391,-122.0247,2.107159415,1.893769532,1.208000827,1.210850827,1.239835202,1.814963235,0.887118842,NA,0.110309951,0.039569103,0.032102673,0.018022148,0.063038128,0.016548426,0.102964363,0.0396488,0.042840643,12.13581387,0.034323236,9.894532693,0.02097677,0.034800702,9.891207979,0.003796979,0.00100509,0.001283404,0.000936469,NA,2.337382724,2.003593662,NA,4.000367377
2833,Modesto-14th Street,Modesto-14th,37.6419,-120.9942,NA,NA,1.127610189,1.123085017,1.223168147,1.74701864,0.720174783,NA,NA,NA,0.037032307,0.021442871,0.071249848,0.021479563,0.101326372,0.042758638,0.048952914,13.40959089,0.039240641,10.27228869,0.023807459,0.039719799,10.27132381,0.00589621,0.002005902,0.002509722,0.001846514,NA,NA,NA,NA,4.000384431
2844,Fresno-Sierra Skypark #2,Fresno-Sky#2,36.8417,-119.8828,NA,NA,0.647767661,0.646667104,0.682632721,0.934855712,0.465937515,NA,NA,NA,0.029533726,0.014642395,0.027029679,0.005420307,0.051998651,0.020010235,0.06175688,13.77831325,0.053139995,10.47895004,0.033463779,0.053616536,10.47362414,NA,NA,NA,NA,NA,NA,NA,NA,4.000824597
2845,Ventura-Figueroa,Ventura-Figu,34.2741,-118.7011,3.361647059,2.108094659,NA,NA,NA,NA,NA,NA,NA,NA,0.034140969,0.015884365,0.041244589,0.009252035,0.068795181,0.025152936,0.058629283,12.1376947,0.048262172,10.01248439,0.031282912,0.04873221,10.01622971,NA,NA,NA,NA,NA,4.731623932,2.708165427,NA,4.011677935
2848,Pleasant Grove-4 miles SW,Plsnt_Grv4mi,38.7658,-121.5191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0526481,13.40775918,0.043508608,10.22156074,0.025231029,0.044002092,10.22944489,NA,NA,NA,NA,NA,NA,NA,NA,4.001930191
2849,Glendora-Laurel,Glendora-Lrl,34.1444,-117.8499,NA,NA,0.906981261,0.918215219,0.919958546,1.222714367,0.604393526,NA,NA,NA,0.053738445,0.031178877,0.024099159,0.006609572,0.071555023,0.037447919,0.082460979,12.72475134,0.060887146,9.752486611,0.033573979,0.061374713,9.745504973,0.008586957,0.002812168,0.003429202,0.002488069,NA,NA,NA,NA,3.99962132
2855,Santa Clarita-County Fire Station,S_Clarita-FS,34.388,-118.5338,NA,NA,1.515313269,1.522172862,1.534077063,2.501367989,1.03081099,NA,NA,NA,0.052915667,0.029849791,0.084305123,0.019103209,0.123123905,0.04893198,0.071417134,12.61964549,0.0551612,9.987440898,0.02773812,0.055642139,9.971187943,0.005620915,0.001088889,0.001431475,0.000988464,NA,NA,NA,NA,4.001328806
2872,Broderick-3rd and B Streets,Broderic-3&B,38.5898,-121.5096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.044273632,11.68159204,0.033856359,9.910224439,0.018536725,0.03433217,9.901246883,NA,NA,NA,NA,NA,NA,NA,NA,4.014384921
2878,Indio-Jackson Street,Indio-Jacksn,33.7083,-116.2158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.060221722,13.29646779,0.050496759,10.33456806,0.035131515,0.050981876,10.33231909,NA,NA,NA,NA,NA,NA,NA,NA,4
2880,Simi Valley-Cochran Street,Simi_V-CchrS,34.2761,-118.6836,2.135812207,1.806985793,1.288799841,1.292774599,1.325450198,2.102834521,0.829211401,NA,0.391305304,0.174448025,0.038835918,0.019764007,0.060991457,0.011660092,0.093678747,0.031488117,0.0653059,12.24780455,0.055544901,9.854873239,0.03273191,0.05602907,9.852957746,0.003325636,0.000818309,0.001161627,0.000757647,NA,2.653353775,2.015353105,NA,4.001121831
2885,Calipatria-6.5 miles NW,Calipatr_6NW,33.1777,-115.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.072628571,11.81714286,0.059205714,10.01714286,0.042319876,0.059714286,10.02857143,NA,NA,NA,NA,NA,NA,NA,NA,4.034285714
2888,Willows-N Villa Avenue,Willows-NVil,39.523,-122.2077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.052649402,12.2622842,0.044987069,9.965185676,0.025672967,0.045469164,9.972148541,NA,NA,NA,NA,NA,NA,NA,NA,4.004306062
2889,Dunnigan-Rest Area I5 East,Dunnigan-Rst,38.885,-121.9688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.057661795,12.8559499,0.047981328,10.16390041,0.025957328,0.048487552,10.17012448,NA,NA,NA,NA,NA,NA,NA,NA,3.985507246
2891,Auburn-Dewitt-C Avenue,Auburn-DwttC,38.9394,-121.1055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.056663284,12.98175537,0.049621315,10.35935644,0.037365783,0.050102365,10.36572724,NA,NA,NA,NA,NA,NA,NA,NA,4.006897295
2894,King City-750 Metz Road,King_Cty-Mtz,36.2269,-121.1152,NA,NA,0.070412862,0.069669023,0.073773136,0.237789203,0.039348329,NA,NA,NA,0.014236316,0.00739413,0.008050079,0.001239948,0.019011579,0.008322389,0.044151309,12.80112695,0.037908397,9.838367076,0.026301647,0.038390475,9.823431796,NA,NA,NA,NA,NA,NA,NA,NA,4.001954397
2897,Oceanside-Mission Avenue,Oceansid-Mis,33.2027,-117.3672,2.512302607,1.836619335,1.253460939,1.254601921,1.258270324,1.725475285,0.91660927,NA,0.583714919,0.24850579,0.040323622,0.021771825,0.040756889,0.012292391,0.073895035,0.0340091,0.052105057,11.42369811,0.042247281,9.627190332,0.028400288,0.042740937,9.635498489,0.005461823,0.002138921,0.002644689,0.002014704,NA,2.874067233,2.053790022,NA,4.000752445
2898,Pomona,Pomona,34.0666,-117.75,3.001550388,2.166915969,2.216412267,2.20034132,2.280420598,3.170965669,1.562052598,NA,0.804724409,0.365933386,0.07061479,0.045343806,0.146989151,0.049719124,0.198580182,0.094829892,0.064979323,12.95205855,0.04584457,9.654011527,0.02129436,0.046336474,9.659957918,0.010810811,0.004639655,0.005338356,0.004166892,NA,3.590070922,2.477223972,NA,4.000639036
2899,Los Angeles-North Main Street,Ls_Ang-NMain,34.0664,-118.2267,3.263120308,2.337920361,2.376505054,2.351488036,2.50459569,3.295079086,1.593300897,NA,0.571574344,0.194799927,0.07428368,0.044953244,0.185342889,0.059979641,0.240120573,0.103756462,0.056105041,12.56911091,0.040526451,9.706557678,0.019622265,0.041011572,9.709680382,0.007327428,0.003376944,0.003798412,0.003056215,NA,4.255665748,2.947564843,NA,4.000913242
2907,Lennox-La Cienega,Lennox,33.938,-118.352,3.945070423,2.602203538,5.407398621,5.418118675,5.676813879,8.050091912,3.663328585,NA,1.354963235,0.544898539,0.089489185,0.050533118,0.311675104,0.10591325,0.374049701,0.156179,0.044958372,11.16234968,0.031286111,9.9125,0.018503939,0.031753241,9.931018519,0.022924307,0.011106436,0.01220487,0.010051575,NA,5.153799534,3.1085691,NA,3.999541705
2914,Lakeport-Lakeport Blvd,Lakepor-Lake,39.033,-122.9219,NA,NA,0.751595622,0.760029954,0.754133641,1.139400922,0.588988479,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0398758,10.3216974,0.03435143,9.741625894,0.025416672,0.034764866,9.748682725,NA,NA,NA,NA,NA,NA,NA,NA,4.000939408
2915,Mammoth Lakes-Gateway HC,Mmth_Lk-Gtwy,37.6458,-118.9664,NA,NA,0.79412126,0.787292044,0.822905931,1.758974863,0.447721917,2.12E-06,NA,NA,NA,NA,NA,NA,NA,NA,0.054318451,9.774852127,0.049214818,10.10540386,0.041160078,0.049642162,10.11590605,NA,NA,NA,NA,NA,NA,NA,NA,4.0018444
2916,Kettleman City-CalTrans,Ket_Cty-CalT,36.0064,-119.9588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.061680672,11.73109244,0.053201681,9.403361345,0.033808182,0.053756303,9.403361345,NA,NA,NA,NA,NA,NA,NA,NA,4.058823529
2919,Maricopa-Stanislaus Street,Maricopa-Stn,35.0513,-119.4027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.061747277,13.2528527,0.055614265,10.00194881,0.045250192,0.056107315,10.00142913,NA,NA,NA,NA,NA,NA,NA,NA,4.005181347
2923,Barstow,Barstow,34.8938,-117.0244,NA,NA,0.6119197,0.607564664,0.625023544,0.949758644,0.401885134,NA,NA,NA,0.048928082,0.022917295,0.082155366,0.022519262,0.127247293,0.045462551,0.057975569,13.08296687,0.048944748,10.08151113,0.03260973,0.049420246,10.08688012,0.005017699,0.002876064,0.003188152,0.002796195,NA,NA,NA,NA,4.001210879
2933,Otay Mesa-Paseo International,Otay_Mesa,32.5516,-116.9383,1.970949721,1.807027654,1.317107012,1.318762752,1.347551947,1.985304923,0.979071565,NA,0.52122905,0.208927654,0.039679256,0.021696652,0.053900534,0.01303091,0.089431852,0.034516564,0.049633474,11.38002613,0.040076208,9.116998113,0.026369449,0.040564668,9.109595007,0.007592833,0.003425954,0.003939667,0.003335051,NA,2.342777778,1.969144667,NA,3.997824826
2937,Costa Mesa-Mesa Verde Drive,Cos_Mesa-MsV,33.6738,-117.9258,NA,NA,1.085345689,1.072985,1.179645703,1.637775927,0.656314175,NA,NA,NA,0.035186836,0.018872822,0.080846283,0.023283608,0.110377865,0.042101548,0.047989639,12.4370413,0.03980092,9.825068277,0.027494498,0.040292224,9.838148627,0.003176182,0.001290464,0.001578065,0.001280438,NA,NA,NA,NA,3.999861878
2938,Vandenberg Air Force Base-Pt Arguello #2,Van_AFB-Pt#2,34.577,-120.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.005456633,0.001892993,0.003825428,0.000622418,0.007951247,0.002384479,0.049708275,11.84591808,0.045806974,9.806415621,0.040722525,0.046256625,9.821199442,NA,NA,NA,NA,NA,1.68286998,1.603417495,NA,4.003879191
2939,Monterey-Silver Cloud Court,Montery-SlvC,36.573,-121.805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.038864551,12.27823822,0.033725616,9.756155303,0.024218358,0.034205492,9.732244318,NA,NA,NA,NA,NA,NA,NA,NA,4.002602934
2941,Arvin-Bear Mountain Blvd,Arvin-Br_Mtn,35.2086,-118.7758,NA,NA,NA,NA,NA,NA,NA,NA,0.10899121,0.054341721,0.019514777,0.009258038,0.010574687,0.001971733,0.028572938,0.011247321,0.069878092,13.92782808,0.060210576,10.45117663,0.043047047,0.060693941,10.45293481,NA,NA,NA,NA,NA,NA,NA,NA,4.00093985
2942,Blythe-W Murphy Street,Blythe-WMrph,33.6119,-114.6013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.042703963,10.58041958,0.035990676,8.797202797,0.021506161,0.036477855,8.813519814,NA,NA,NA,NA,NA,NA,NA,NA,4.01627907
2943,Lake Elsinore-W Flint Street,Lake_Elsinor,33.6763,-117.3309,NA,NA,0.445921869,0.444100927,0.45561038,0.637611091,0.31016637,NA,NA,NA,0.03261945,0.016364514,0.045481149,0.009364737,0.073144292,0.025636376,0.06694097,13.15333802,0.055543564,9.996205734,0.03349401,0.056031057,10.00674536,NA,NA,NA,NA,NA,NA,NA,NA,4
2944,Battles-Betteravia Road,S_Maria-Bttl,34.9245,-120.4018,NA,NA,NA,NA,NA,NA,NA,0.000785069,NA,NA,0.021417781,0.008885428,0.016995551,0.003337021,0.035008082,0.012128142,0.046906059,12.22345748,0.041086303,9.557349666,0.02997985,0.041581849,9.552895323,NA,NA,NA,NA,NA,2.919983137,2.034564778,NA,4.001381215
2945,Wilsonia-Grant Grove,Wilsonia,36.7366,-118.9566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.061823529,10.69918699,0.05601484,9.557683102,0.0485981,0.05644854,9.514121589,NA,NA,NA,NA,NA,NA,NA,NA,4.002390057
2947,Gaviota-East,Gaviota-ChvE,34.4777,-120.2063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.012474967,0.005433541,0.004538153,0.001404333,0.015724424,0.006764681,0.05300081,13.13687905,0.046900054,10.4989195,0.040092265,0.047388169,10.48082118,0.001541307,0.000761557,0.000849685,0.000709676,NA,2.098365651,1.815009296,NA,4.000531067
2948,South Lake Tahoe-Sandy Way,S_Tahoe-Sndy,38.945,-119.9703,NA,NA,0.782569914,0.783477189,0.79332873,1.157484587,0.563690752,NA,NA,NA,0.021962837,0.010910763,0.014114258,0.003995827,0.033818226,0.014968599,0.049806708,12.00989382,0.044811731,9.839246923,0.035543323,0.045286507,9.839005552,NA,NA,NA,NA,NA,NA,NA,NA,3.999519808
2949,Yosemite National Park-Camp Mather,Yos_NP-Mathr,37.8933,-119.8415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.051345819,12.06576655,0.045962025,9.615015277,0.038152668,0.046407246,9.623745089,NA,NA,NA,NA,NA,NA,NA,NA,4.005219661
2950,Jalama Beach,Jalama Beach,34.5119,-120.4998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.005136969,0.00212829,0.002747782,0.000834367,0.006788205,0.002853736,0.046977931,12.65950129,0.042478273,9.966330935,0.036357249,0.042945612,9.887194245,0.002096728,0.000905003,0.000930805,0.000654794,NA,1.857377567,1.787785773,NA,4.000567215
2951,Ramona-Airport Road,Ramona-Airpt,33.0419,-116.8669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.065108696,10.4673913,0.055380435,8.869565217,0.035395652,0.055826087,8.869565217,NA,NA,NA,NA,NA,NA,NA,NA,4
2954,Gaviota-GTC Site B,Gaviota-GT#B,34.5275,-120.1963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.014485072,0.006630179,0.011938341,0.003843365,0.0248498,0.010473959,0.044223244,13.02169915,0.038355986,10.04894504,0.029607423,0.038849975,10.06795878,NA,NA,NA,NA,NA,NA,NA,NA,4.000365631
2955,Paso Robles-Santa Fe Avenue,Pas_Rob-Snta,35.6147,-120.6549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.050311156,12.9659501,0.043581293,10.19193346,0.030535869,0.04406811,10.20417451,NA,NA,NA,NA,NA,NA,NA,NA,4.001568135
2956,Roseville-N Sunrise Blvd,Rosevil-NSun,38.7461,-121.2647,NA,NA,0.615181178,0.614886068,0.635228242,0.995413823,0.428689206,NA,NA,NA,0.031148075,0.014534874,0.047847547,0.010602471,0.074119342,0.025148892,0.048961538,13.37708674,0.040390244,10.0070388,0.026112544,0.040880177,9.989032575,NA,NA,NA,NA,NA,NA,NA,NA,3.99934917
2957,Paradise Road-Los Padres National Forest,Los_PadresNF,34.5416,-119.7911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.004039898,0.002018925,0.000627501,0.000184698,0.004953521,0.002621283,0.056911799,13.47539098,0.050802669,10.29766425,0.037451251,0.051291106,10.30433782,NA,NA,NA,NA,NA,NA,NA,NA,3.99942654
2958,Yuba City-Almond Street,Yuba_Cty-Alm,39.1388,-121.6191,NA,NA,0.779163592,0.776127283,0.829565683,1.35985717,0.482358955,NA,NA,NA,0.027435342,0.013525269,0.038101125,0.008923957,0.061815222,0.022436353,0.045598496,13.6629542,0.038042328,10.43149541,0.023880486,0.038539543,10.45015316,NA,NA,NA,NA,NA,NA,NA,NA,4.00179088
2962,Gaviota-West,Gaviota-ChvW,34.4777,-120.2125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01303835,0.005602449,0.004448384,0.001101567,0.016299376,0.006673383,0.05156514,12.5222296,0.045265899,10.37137159,0.038163004,0.045738755,10.33237314,0.001277987,0.000437158,0.000602003,0.000445613,NA,2.041018767,1.799381778,NA,4.001102293
2963,Victorville-Armagosa Road,Victrvll-Arm,34.5041,-117.3297,NA,NA,0.791384993,0.799397839,0.806688748,1.234680955,0.518803215,NA,NA,NA,0.045295664,0.023024535,0.074715797,0.018386341,0.114856655,0.040900632,0.062810003,12.9509581,0.052784047,10.53242542,0.036400356,0.053267185,10.52561608,0.004409196,0.002214877,0.002453714,0.002056441,NA,NA,NA,NA,4.003861004
2964,San Diego-12th Avenue,Sn_Dieg-12th,32.7092,-117.1539,3.143005464,2.151899863,1.605140272,1.588895589,1.693753444,2.3375,1.109220558,NA,0.639290513,0.270418955,0.042355764,0.023925446,0.090568007,0.02556984,0.127185315,0.049485019,0.048538197,11.65871245,0.040312961,9.891158798,0.027793282,0.040790901,9.888240343,0.007681865,0.003551117,0.003937148,0.003349107,NA,3.628709677,2.426602618,NA,4.001882272
2965,Atascadero-Lewis Avenue,Atascadero,35.4917,-120.6681,NA,NA,0.513426426,0.507549359,0.537108108,0.811936937,0.325231231,NA,NA,NA,0.02550973,0.011297509,0.039805824,0.009256342,0.059650569,0.020351666,0.049714438,12.37396969,0.042138376,9.804599229,0.026020456,0.042621959,9.795959059,NA,NA,NA,NA,NA,NA,NA,NA,4.001431732
2968,Sonora-Barretta Street,Sonora-Brret,37.9819,-120.3786,NA,NA,0.672284827,0.671532188,0.703459868,1.083140257,0.450217211,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.054301074,13.84543732,0.048322591,10.25276461,0.034484646,0.048820063,10.26113744,NA,NA,NA,NA,NA,NA,NA,NA,4.000471921
2969,San Jose-935 Piedmont Road,San_Jose-935,37.3913,-121.8422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.038758763,13.02989691,0.030469393,10.08744856,0.019585051,0.030963477,10.07355967,NA,NA,NA,NA,NA,NA,NA,NA,4
2970,Gaviota-GTC Site A,Gaviota-GT#A,34.4718,-120.2218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.020062522,0.007348738,0.01603247,0.004140072,0.034235233,0.011589151,0.052029747,12.83465929,0.045445712,9.586791148,0.035449294,0.045943983,9.596127248,0.002180946,0.001126529,0.000951073,0.000696782,NA,NA,NA,NA,4.002052686
2972,Lassen Volcanic Natl Park-Manzanita Lake,Lasn_Vlcn_NP,40.5372,-121.5764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04978096,11.31538755,0.045943552,9.680682977,0.039940097,0.046410168,9.650356779,NA,NA,NA,NA,NA,NA,NA,NA,3.998473477
2973,San Leandro-County Hospital,Sn_Lndro-Hos,37.7099,-122.1163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.036307204,11.37420679,0.029647289,9.950437861,0.021007932,0.030142165,9.928824297,NA,NA,NA,NA,NA,NA,NA,NA,4.002048799
2974,Avalon-Crescent Avenue,Avalon-Crscn,33.34,-118.32,NA,NA,0.505137255,0.509457516,0.505137255,0.777777778,0.237588235,NA,NA,NA,0.020980392,0.006334497,0.00869281,0.001614497,0.026928105,0.007951342,0.048439716,8.765957447,0.041531915,8.971631206,0.032781618,0.041943262,8.985815603,NA,NA,NA,NA,NA,NA,NA,NA,4
2977,Elk Grove-Bruceville Road,Elk_Grv-Brcv,38.3025,-121.4208,2.70612426,1.961861943,NA,NA,NA,NA,NA,NA,0.16955297,0.086544186,0.017837956,0.008471136,0.017022974,0.003836889,0.031454322,0.012168606,0.04889231,13.83594005,0.040550611,10.12273839,0.025067576,0.041042869,10.12599837,NA,NA,NA,NA,NA,2.862056075,2.087944794,NA,4.000487646
2978,Gaviota-GTC Site C,Gaviota-GT#C,34.4733,-120.1941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.012075899,0.004822664,0.003957135,0.000932477,0.015010386,0.00579279,0.053665519,12.71663136,0.047382088,9.998410175,0.039913739,0.047879173,10.04689984,0.001511461,0.000653831,0.000678587,0.000532775,NA,2.101154053,1.84249055,NA,4.002376551
2979,Nipomo-Guadalupe Road,Nipomo-Gudlp,35.0208,-120.5639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.041166113,12.50424511,0.036768635,9.926568266,0.027646753,0.03723321,9.933579336,0.022222452,0.004079693,0.004850275,0.003341703,NA,NA,NA,NA,4
2981,Shafter-Walker Street,Shafter-Wlkr,35.5036,-119.2725,2.943895782,2.199655906,NA,NA,NA,NA,NA,NA,0.399883365,0.156686154,0.033442596,0.016830112,0.043454926,0.010864076,0.070213333,0.027651674,0.057831427,13.98156868,0.049717669,10.1472211,0.028208122,0.050206971,10.15421881,NA,NA,NA,NA,NA,3.643674419,2.501285767,NA,3.999732406
2982,Scotts Valley-Vine Hill,Scotts_V-Vin,37.06,-122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.044029736,12.0561674,0.036733186,10.22491731,0.022309864,0.037190739,10.22712238,NA,NA,NA,NA,NA,NA,NA,NA,4.003303965
2983,Pinnacles National Monument,Pinn_Nat_Mon,36.4991,-121.1717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.054309462,13.82139765,0.047982165,10.35509041,0.033172888,0.048467179,10.33886549,NA,NA,NA,NA,NA,NA,NA,NA,4.003461063
2984,Thousand Oaks-Moorpark Road,1000_Oaks-Mr,34.2099,-118.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.033885908,0.01641628,0.040119859,0.007806264,0.069981203,0.024231454,0.056774283,13.32130743,0.049208667,10.05351635,0.030259181,0.049691548,10.01573103,NA,NA,NA,NA,NA,NA,NA,NA,3.99923136
2985,Watsonville-Airport Boulevard,Watsonvll-AP,36.9325,-121.7872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.039435762,12.98673698,0.033389671,10.26207227,0.023223164,0.033881516,10.28046051,NA,NA,NA,NA,NA,NA,NA,NA,4
2986,Point Reyes National Seashore,Pt_Reyes_NS,38.0413,-122.8002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.035020067,8.547157191,0.032273458,9.404825737,0.027886737,0.032588472,9.346514745,NA,NA,NA,NA,NA,NA,NA,NA,3.999331551
2988,Woodland-Sutter Street,Woodlnd-Sutr,38.683,-121.8122,NA,NA,0.385901316,0.380065789,0.43825,0.776315789,0.169063596,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.044855352,13.23028721,0.036634324,10.13093375,0.020602021,0.037117371,10.08868023,NA,NA,NA,NA,NA,NA,NA,NA,4.003628823
2990,Trona-Athol,Trona-Athol,35.7742,-117.3686,NA,NA,NA,NA,NA,NA,NA,0.011032465,NA,NA,0.018915079,0.007694851,0.016515873,0.006615768,0.033107143,0.013933218,0.056351199,12.51410437,0.049944993,10.08039492,0.04026597,0.050430889,10.0796897,0.004010828,0.00186476,0.0020715,0.001752119,NA,NA,NA,NA,3.99790649
2991,El Rio-Rio Mesa School #2,El_Rio-Sch#2,34.2522,-119.1431,1.984756996,1.778115788,0.578486261,0.583766184,0.58667363,0.823447772,0.388599854,NA,0.303549554,0.130607937,0.025819085,0.01348913,0.020390201,0.004156651,0.042402157,0.01729615,0.053520422,12.48559785,0.045103122,9.736217919,0.028918672,0.045582415,9.731492634,0.003103849,0.001535147,0.001705321,0.001365156,NA,2.223328424,1.904386642,NA,4.002118839
2992,Lompoc-HSandP,Lompoc-HS&P1,34.7233,-120.4258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.004589366,0.00212721,0.00104615,0.000307105,0.005345911,0.002506381,0.047210942,12.55865858,0.043060918,9.836711325,0.036458529,0.043543685,9.812206573,0.001275946,0.000455079,0.000586178,0.000431181,NA,2.064491228,1.802549178,NA,3.999657651
2993,Jackson-Clinton Road,Jackson-ClRd,38.3427,-120.7644,NA,NA,0.471116925,0.470354209,0.486545345,0.709350493,0.327982908,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.053070745,14.19639216,0.045934349,10.28349301,0.028917521,0.04642893,10.28192241,NA,NA,NA,NA,NA,NA,NA,NA,3.999533292
2995,Santa Clarita-Honby,S_Clarita-Hn,34.4266,-118.4958,NA,NA,1.462680412,1.465656357,1.492571429,2.292517007,0.982619048,NA,NA,NA,0.048178571,0.025959926,0.064821429,0.012270185,0.103214286,0.038230664,0.089037037,12.81481481,0.068314815,10.2037037,0.034365882,0.068788889,10.2037037,0,0,0,0,NA,NA,NA,NA,4.009933775
